 A  R�gis�ggy�jt�   | 1918 | Budapest,  Hungary | 47.48138955 | 19.14607278448202 
 A  Sun  Kissed  Isle   | 1918 | Grenada | 12.1360374 | -61.6904045 
 A  Zuni  Kicking  Race   | 1918 | Arizona,  USA | 34.395342 | -111.763275 
 A  napraforg�s  h�lgy   | 1918 | Dubrovnik,  Croatia | 42.6502473 | 18.0924947 
 A  napraforg�s  h�lgy   | 1918 | Mostar,  Bosnia-Herzegovina | 43.3424943 | 17.8075104 
 A  napraforg�s  h�lgy   | 1918 | Sarajevo,  Bosnia-Herzegovina | 43.8519774 | 18.3866868 
 A  napraforg�s  h�lgy   | 1918 | Split,  Split-Dalmatia  County,  Croatia | 43.5116383 | 16.4399659 
 'Dikke  Bertha'  op  doortocht  in  Brussel   | 1919 | Brussels,  Brussels-Capital,  Belgium | 50.8465573 | 4.351697 
 A  Barnyard  Romance   | 1919 | Long  Beach,  California,  USA | 33.7690164 | -118.191604 
 A  Day  and  Night  at  Coney  Island   | 1919 | Coney  Island,  Brooklyn,  New  York  City,  New  York,  USA | 40.57592745 | -73.99219592886062 
 A  Debtor  to  the  Law   | 1919 | Stroud,  Oklahoma,  USA | 35.7477749 | -96.6566742 
 A  Fallen  Idol   | 1919 | Miami,  Florida,  USA | 25.7741728 | -80.19362 
 A  Genuine  Panama   | 1919 | Panama  City,  Panama | 8.9714493 | -79.5341802 
 A  Haitian  Night's  Tale   | 1919 | Haiti | 19.1399952 | -72.3570972 
 A  Japanese  Study   | 1919 | Japan | 36.5748441 | 139.2394179 
 A  Lady's  Tailor   | 1919 | Santa  Monica  Beach,  Santa  Monica,  California,  USA | 34.0137654 | -118.4954584 
 A  Mexican  Mix-Up   | 1919 | San  Antonio,  Texas,  USA | 29.4246002 | -98.4951405 
 45  Minutes  from  Broadway   | 1920 | Del  Monte,  California,  USA | 36.6007933 | -121.8691196 
 A  111-es   | 1920 | Budapest,  Hungary | 47.48138955 | 19.14607278448202 
 A  Master  Stroke   | 1920 | Santa  Barbara,  California,  USA | 34.4221319 | -119.7026673 
 A  Philistine  in  Bohemia   | 1920 | Washington  Square,  Manhattan,  New  York  City,  New  York,  USA | 40.7303993 | -73.99701 
 A  Woman  in  Grey   | 1920 | Wilkes-Barre,  Pennsylvania,  USA | 41.2464824 | -75.8817316 
 A  tisztess�g  nev�ben   | 1920 | Szentendre,  Hungary | 47.6677606 | 19.0760467 
 A  tisztess�g  nev�ben   | 1920 | Budapest,  Margitsziget,  Hungary | 47.538047 | 19.0491235 
 Akcie  P.Z.H.   | 1920 | Prague,  Czech  Republic | 50.0874654 | 14.4212535 
 A  Knight  of  the  West   | 1921 | Niles,  California,  USA | 37.5781679 | -121.9809177 
 A  Lowland  Cinderella   | 1921 | Shoreham-by-Sea,  West  Sussex,  England,  UK | 50.8322307 | -0.2746717 
 A  Megfagyott  gyermek   | 1921 | Budapest,  Hungary | 47.48138955 | 19.14607278448202 
 A  Polynesian  Odyssey   | 1921 | Bali,  Indonesia | -8.3304977 | 115.0906401 
 A  Tale  of  the  Far  North   | 1921 | Baffin  Island,  Nunavut,  Canada | 73.25466605 | -78.56162686912117 
 A  Wise  Fool   | 1921 | Guerneville,  California,  USA | 38.5017085 | -122.9959133 
 Across  the  Grand  Canyon   | 1921 | Grand  Canyon  National  Park,  Arizona,  USA | 36.307854750000004 | -112.29289603702432 
 Action   | 1921 | Malibu  Lake,  California,  USA | 34.1077371 | -118.75450598677298 
 Alas  abiertas   | 1921 | Pachuca,  Hidalgo,  Mexico | 20.1165413 | -98.7413535 
 Alexandria   | 1921 | Alexandria,  Egypt | 31.199004 | 29.894378 
 All  Aboard  for  Brindisi   | 1921 | Brindisi,  Apulia,  Italy | 40.6362271 | 17.688500723698695 
 All  Aboard  for  Brindisi   | 1921 | Mediterranean  Sea | 31.1901299 | 33.4781591 
 'L'Oiseau  Bleu'.  Sneltrein  tussen  Antwerpen  en  Parijs   | 1922 | Antwerp,  Flanders,  Belgium | 51.2211097 | 4.3997081 
 'L'Oiseau  Bleu'.  Sneltrein  tussen  Antwerpen  en  Parijs   | 1922 | Paris,  France | 48.8566969 | 2.3514616 
 A  Question  of  Honor   | 1922 | Truckee,  California,  USA | 39.327962 | -120.1832533 
 A  Question  of  Honor   | 1922 | Feather  River,  California,  USA | 39.2133502 | -121.6138136 
 Across  the  Border   | 1922 | Truckee,  California,  USA | 39.327962 | -120.1832533 
 Adam  a  Eva   | 1922 | Prague,  Czech  Republic | 50.0874654 | 14.4212535 
 Alexandra   | 1922 | London,  England,  UK | 51.5073219 | -0.1276474 
 Alexandra   | 1922 | Poland | 52.215933 | 19.134422 
 Alma  rife�a   | 1922 | Melilla,  Spain | 35.292906 | -2.9507198551536247 
 Alma  rife�a   | 1922 | Rif,  Morocco | 34.8397986 | -4.5035276 
 A  Noise  in  Newboro   | 1923 | Visalia,  California,  USA | 36.3302284 | -119.2920585 
 A  Sereia  de  Pedra   | 1923 | Tomar,  Portugal | 39.6036596 | -8.4150492 
 Adam's  Rib   | 1923 | Chicago,  Illinois,  USA | 41.8755616 | -87.6244212 
 Alice's  Wonderland   | 1923 | Kansas  City,  Missouri,  USA | 39.100105 | -94.5781416 
 All  the  Brothers  Were  Valiant   | 1923 | San  Francisco,  California,  USA | 37.7790262 | -122.4199061 
 Alma  de  Dios   | 1923 | Asturias,  Spain | 43.271087800000004 | -5.854145744587305 
 Alma  de  Dios   | 1923 | Madrid,  Spain | 40.4167047 | -3.7035825 
 Always  Tell  Your  Wife   | 1923 | Islington  Studios,  Islington,  London,  England,  UK | 51.56645865 | -0.12231759899906833 
 25  Jahre  Zeppelin-Luftschiff-Fahrt  1900-1925   | 1924 | Worms,  Rhineland-Palatinate,  Germany | 49.6302618 | 8.3620898 
 25  Jahre  Zeppelin-Luftschiff-Fahrt  1900-1925   | 1924 | Leipzig,  Saxony,  Germany | 51.3406321 | 12.3747329 
 A  Sainted  Devil   | 1924 | Farmingdale,  Long  Island,  New  York,  USA | 40.7356738 | -73.4417524 
 A  Son  of  Satan   | 1924 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 A  Son  of  Satan   | 1924 | Roanoke,  Virginia,  USA | 37.270973 | -79.9414313 
 A  Punjab  Village   | 1925 | Punjab,  Pakistan | 31.0 | 72.0 
 A  Son  of  His  Father   | 1925 | Agua  Caliente,  Arizona,  USA | 32.9853099 | -113.3242862 
 A  Trip  Along  the  River  Murray   | 1925 | Murray  River,  South  Australia,  Australia | -32.7969818 | 116.4585424 
 A  Trip  Along  the  River  Murray   | 1925 | Murray  River,  Victoria,  Australia | -36.1021877 | 146.9256672 
 A  traves  de  Sonora   | 1925 | Guaymas,  Sonora,  Mexico | 28.0738847 | -111.01852472776024 
 A  traves  de  Sonora   | 1925 | Hermosillo,  Sonora,  Mexico | 29.0948207 | -110.9692202 
 Abie's  Imported  Bride   | 1925 | Philadelphia,  Pennsylvania,  USA | 39.9527237 | -75.1635262 
 Abu  Mark�b  och  de  hundrade  elefanter   | 1925 | Sudan | 14.5844444 | 29.4917691 
 3  Bad  Men   | 1926 | Jackson  Hole,  Wyoming,  USA | 43.684017 | -110.44366292631179 
 3  Bad  Men   | 1926 | Mojave  Desert,  California,  USA | 35.1456319 | -115.54896378664561 
 A  Woman  of  the  Sea   | 1926 | Carmel-by-the-Sea,  California,  USA | 36.5552387 | -121.9232879 
 A  Woman  of  the  Sea   | 1926 | Monterey,  California,  USA | 36.2231079 | -121.3877428 
 A  buen  juez,  mejor  testigo   | 1926 | Toledo,  Castilla-La  Mancha,  Spain | 39.8560679 | -4.0239568 
 Aankomst  in  1926  van  Prinses  Astrid  met  Fylgia   | 1926 | Antwerp,  Flanders,  Belgium | 51.2211097 | 4.3997081 
 Ahead  of  the  Law   | 1926 | Texas,  USA | 31.8160381 | -99.5120986 
 Alaskan  Adventures   | 1926 | Alaska,  USA | 64.4459613 | -149.680909 
 Alaskan  Adventures   | 1926 | Yukon  River,  Alaska,  USA | 65.0698033 | -141.3493064 
 Alaskan  Adventures   | 1926 | Siberia,  Russia | 60.0 | 100.0 
 A  Trip  Through  the  Paramount  Studio   | 1927 | Los  Angeles,  California,  USA | 34.0536909 | -118.242766 
 Antwerpen,  de  groote  Belgische  haven  en  handelsstad   | 1927 | Antwerp,  Flanders,  Belgium | 51.2211097 | 4.3997081 
 Arizona  Bound   | 1927 | Bryce  Canyon  National  Park,  Utah,  USA | 37.5707948 | -112.18559391121381 
 As  Aventuras  do  Tenor  Rom�o   | 1927 | Lisbon,  Portugal | 38.7077507 | -9.1365919 
 Babinsk�   | 1927 | Bohemian  Forest,  Czech  Republic | 50.8851834 | 14.380519284787658 
 Babinsk�   | 1927 | Prague,  Czech  Republic | 50.0874654 | 14.4212535 
 Abwege   | 1928 | Markgrafentheater,  Erlangen,  Bavaria,  Germany | 49.599733650000005 | 11.005797447569318 
 Actualidades   | 1928 | Argentina | -34.9964963 | -64.9672817 
 Amateurfilms  over  Oostende   | 1928 | Ostend,  Flanders,  Belgium | 51.2258565 | 2.919496 
 Anybody  Here  Seen  Kelly?   | 1928 | Los  Angeles,  California,  USA | 34.0536909 | -118.242766 
 Anybody  Here  Seen  Kelly?   | 1928 | Manhattan,  New  York  City,  New  York,  USA | 40.7896239 | -73.9598939 
 Anybody  Here  Seen  Kelly?   | 1928 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 Asa  e  viata   | 1928 | Romania | 45.9852129 | 24.6859225 
 A  Day  of  a  Man  of  Affairs   | 1929 | Camden,  New  Jersey,  USA | 39.9448402 | -75.1198911 
 A  Song  of  Kentucky   | 1929 | Churchill  Downs  -  700  Central  Avenue,  Louisville,  Kentucky,  USA | 38.202266550000004 | -85.77069167438131 
 A  Texas  Cowboy   | 1929 | Santa  Clarita,  California,  USA | 34.3916641 | -118.542586 
 Af�ra  v  grandhotelu   | 1929 | Prague,  Czech  Republic | 50.0874654 | 14.4212535 
 Agustina  de  Arag�n   | 1929 | Barcelona,  Catalonia,  Spain | 41.3828939 | 2.1774322 
 Agustina  de  Arag�n   | 1929 | Madrid,  Spain | 40.4167047 | -3.7035825 
 All  Faces  West   | 1929 | (Buffalo  Herd) | 39.7115078 | -105.2990056 
 All  Faces  West   | 1929 | Bingham  Canyon,  Utah,  USA | 40.532127849999995 | -112.13426659685783 
 All  Faces  West   | 1929 | Emigration  Canyon,  Utah,  USA | 40.770046 | -111.7592783 
 48  pesetas  de  taxi   | 1930 | Madrid,  Spain | 40.4167047 | -3.7035825 
 48  pesetas  de  taxi   | 1930 | Sierra  de  Guadarrama  mountain  range,  Madrid,  Spain | 40.6932477 | -4.0243805 
 A  Battery  of  Songs   | 1930 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 A  Castel�  das  Berlengas   | 1930 | Berlengas  Archipelago,  Peniche,  Portugal | 39.41513085 | -9.509956717135083 
 A  Continental  Evening   | 1930 | Camden,  New  Jersey,  USA | 39.9448402 | -75.1198911 
 A  Night  in  a  Dormitory   | 1930 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 Abschied   | 1930 | Studio  Babelsberg,  Potsdam,  Brandenburg,  Germany | 52.38260355 | 13.113726021425222 
 24  Stunden  aus  dem  Leben  einer  Frau   | 1931 | Monte  Carlo,  Monaco | 43.7402961 | 7.426559 
 77  rue  Chalgrin   | 1931 | England,  UK | 52.5310214 | -1.2649062 
 A  Bronx  Morning   | 1931 | Bronx,  New  York  City,  New  York,  USA | 40.8466508 | -73.8785937 
 A  Co-respondent's  Course   | 1931 | Australia | -24.7761086 | 134.755 
 A  Dama  Que  Ri   | 1931 | Joinville,  Haute-Marne,  France | 48.4433253 | 5.1377537 
 A  Free  Soul   | 1931 | Point  Lobos  State  Natural  Reserve,  California,  USA | 36.5181448 | -121.9442445 
 A  Free  Soul   | 1931 | Sequoia  National  Park,  California,  USA | 36.49584065 | -118.55991938438643 
 A  Free  Soul   | 1931 | Yosemite  National  Park,  California,  USA | 37.84054795 | -119.51658779802511 
 A  Honeymoon  Adventure   | 1931 | Euston  Station,  Euston  Road,  London  Borough  of  Camden,  London,  England,  UK | 51.5264495 | -0.132939 
 A  House  Divided   | 1931 | Laguna  Beach,  California,  USA | 33.5426975 | -117.785366 
 12de  groote  prijs  Brasschaet  1932   | 1932 | Brasschaat,  Antwerp,  Flanders,  Belgium | 51.2930933 | 4.489307 
 A  Man's  Land   | 1932 | Santa  Clarita,  California,  USA | 34.3916641 | -118.542586 
 A  Study  in  Reds   | 1932 | Wisconsin,  USA | 44.4308975 | -89.6884637 
 A  v�n  gazember   | 1932 | Lake  Balaton,  Hungary | 46.8836527 | 17.846663499449168 
 A  v�n  gazember   | 1932 | Budapest,  Margitsziget,  Hungary | 47.538047 | 19.0491235 
 Accelerating  Fill  Settlement  by  the  Use  of  Explosives   | 1932 | Minnesota,  USA | 45.9896587 | -94.6113288 
 ...und  es  leuchtet  die  Pu�ta   | 1933 | Hungary | 47.1817585 | 19.5060937 
 ...reitet  f�r  Deutschland   | 1941 | Merano,  Bolzano,  Trentino  -  Alto  Adige,  Italy | 46.6695547 | 11.1594185 
 ...tick...  tick...  tick...   | 1970 | Colusa,  California,  USA | 39.1465578 | -122.2209563 
 ...tick...  tick...  tick...   | 1970 | Marysville,  California,  USA | 39.1457247 | -121.5913516 
 ...und  abends  in  die  Scala   | 1958 | CCC-Atelier,  Berlin,  Germany | 52.4822454 | 13.4322845 
 ...und  die  Bibel  hat  doch  recht   | 1977 | Egypt | 26.2540493 | 29.2675469 
 ...und  die  Bibel  hat  doch  recht   | 1977 | England,  UK | 52.5310214 | -1.2649062 
 ...und  die  Bibel  hat  doch  recht   | 1977 | France | 46.603354 | 1.8883335 
 ...und  die  Bibel  hat  doch  recht   | 1977 | Germany | 51.0834196 | 10.4234469 
 ...und  die  Bibel  hat  doch  recht   | 1977 | Iraq | 33.0955793 | 44.1749775 
 ...und  die  Bibel  hat  doch  recht   | 1977 | Israel | 31.5313113 | 34.8667654 
 ...und  die  Bibel  hat  doch  recht   | 1977 | Italy | 42.6384261 | 12.674297 
 ...und  die  Bibel  hat  doch  recht   | 1977 | Jordan | 31.1667049 | 36.941628 
 ...und  die  Bibel  hat  doch  recht   | 1977 | Netherlands | 52.5001698 | 5.7480821 
 ...und  die  Bibel  hat  doch  recht   | 1977 | Syria | 34.6401861 | 39.0494106 
 ...und  die  Musik  spielt  dazu   | 1943 | Titanus  Studios,  Rome,  Lazio,  Italy | 41.93940235 | 12.618602234352963 
 ...und  f�hre  uns  nicht  in  Versuchung   | 1957 | Bolzano,  Trentino-Alto  Adige,  Italy | 46.65594215 | 11.229637264169462 
 ...und  f�hre  uns  nicht  in  Versuchung   | 1957 | CCC-Atelier,  Berlin,  Germany | 52.4822454 | 13.4322845 
 ...und  noch  frech  dazu!   | 1960 | Berlin,  Germany | 52.5170365 | 13.3888599 
 ...beschloss  ich  Politiker  zu  werden   | 1985 | Graz,  Styria,  Austria | 47.0708678 | 15.4382786 
 ...beschloss  ich  Politiker  zu  werden   | 1985 | Vienna,  Austria | 48.2083537 | 16.3725042 
 ...and  justice  for  all.   | 1979 | San  Francisco,  California,  USA | 37.7790262 | -122.4199061 
 ...and  justice  for  all.   | 1979 | Maryland,  USA | 39.5162234 | -76.9382069 
 ...and  justice  for  all.   | 1979 | Baltimore,  Maryland,  USA | 39.2908816 | -76.610759 
 A  Can��o  de  Lisboa   | 1933 | Lisbon,  Portugal | 38.7077507 | -9.1365919 
 A  Can��o  de  Lisboa   | 1933 | Sintra,  Portugal | 38.8355605 | -9.352225245746453 
 A  Day  in  Venice   | 1933 | Venice,  Veneto,  Italy | 45.4371908 | 12.3345898 
 A  Jungle  Gigolo   | 1933 | Sumatra,  Indonesia | -0.142924 | 101.62414321577288 
 'Neath  the  Arizona  Skies   | 1934 | Santa  Clarita,  California,  USA | 34.3916641 | -118.542586 
 'Neath  the  Arizona  Skies   | 1934 | Newhall,  California,  USA | 34.3798765 | -118.5291917 
 ...heute  abend  bei  mir   | 1934 | Vienna,  Austria | 48.2083537 | 16.3725042 
 14e  groote  prijs  van  Brasschaat   | 1934 | Brasschaat,  Antwerp,  Flanders,  Belgium | 51.2930933 | 4.489307 
 A  Southern  Maid   | 1934 | Cheddar  Gorge,  Cheddar,  Somerset,  England,  UK | 51.2825942 | -2.7656541 
 A  Ticket  in  Tatts   | 1934 | Flemington,  Victoria,  Australia | -37.787277 | 144.9232415538188 
 Abyssinia   | 1934 | Addis  Ababa,  Ethiopia | 9.0107934 | 38.7612525 
 Abyssinia   | 1934 | Ethiopia | 10.2116702 | 38.6521203 
 Adventure  Girl   | 1934 | Guatemala | 15.6356088 | -89.8988087 
 Alala   | 1934 | Galicia,  Spain | 42.61946 | -7.863112 
 ...nur  ein  Kom�diant   | 1935 | Heiligenkreuz,  Lower  Austria,  Austria | 48.052766649999995 | 16.133916225413227 
 A  Dream  Comes  True   | 1935 | Hollywood,  Los  Angeles,  California,  USA | 34.0980031 | -118.329523 
 A  Night  at  the  Opera   | 1935 | Los  Angeles,  California,  USA | 34.0536909 | -118.242766 
 A  Night  at  the  Opera   | 1935 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "London  Characters"   | 1936 | London,  England,  UK | 51.5073219 | -0.1276474 
 "Theatre  Parade"   | 1936 | Savoy  Theatre,  Strand,  London,  England,  UK | 51.5101881 | -0.12099911809472054 
 "Theatre  Royal"   | 1961 | Brisbane,  Queensland,  Australia | -27.4689682 | 153.0234991 
 "Theatre  of  the  Macabre"   | 1982 | (studio) | 52.2326368 | 21.0067376 
 "Then  Came  Bronson"   | 1969 | Stockton,  California,  USA | 37.9577016 | -121.2907796 
 "Then  Came  Bronson"   | 1969 | Phoenix,  Arizona,  USA | 33.4484367 | -112.0741417 
 "Variety"   | 1936 | BBC  Alexandra  Palace,  Muswell  Hill,  London,  England,  UK | 51.5944579 | -0.1290233 
 "Variet�-Expre�"   | 1956 | Cologne,  Germany | 50.938361 | 6.959974 
 "Variedades  de  media  noche"   | 1977 | Mexico | 22.5000485 | -100.0000375 
 "Variedades  de  medianoche"   | 1958 | Mexico  City,  Distrito  Federal,  Mexico | 19.2667215 | -99.1269583 
 "Variedades  de  medio  d�a"   | 1955 | Mexico | 22.5000485 | -100.0000375 
 1936  Pittsburgh  Flood   | 1936 | Pittsburgh,  Pennsylvania,  USA | 40.4416941 | -79.9900861 
 "Artists  and  Their  Work"   | 1937 | Alexandra  Palace,  Alexandra  Palace  Way,  Muswell  Hill,  London,  England,  UK | 51.5942224 | -0.13085713595899767 
 "Cabaret  Cruise"   | 1937 | BBC  Alexandra  Palace,  Muswell  Hill,  London,  England,  UK | 51.5944579 | -0.1290233 
 "Experiments  in  Science"   | 1937 | Alexandra  Palace,  Alexandra  Palace  Way,  Muswell  Hill,  London,  England,  UK | 51.5942224 | -0.13085713595899767 
 A  Revolu��o  de  Maio   | 1937 | Sintra,  Lisbon,  Portugal | 38.8355605 | -9.352225245746453 
 A  Revolu��o  de  Maio   | 1937 | Monserrate,  Sintra,  Lisbon,  Portugal | 38.7942252 | -9.420648433138451 
 A  Revolu��o  de  Maio   | 1937 | Matosinhos,  Portugal | 41.1806814 | -8.6821998 
 A  Revolu��o  de  Maio   | 1937 | Studio  Tobis  Portuguesa,  Lisbon,  Portugal | 38.7317238 | -9.1475719 
 "BBC  TV  Cricket"   | 1938 | Edgbaston,  Birmingham,  West  Midlands,  England,  UK | 52.4603261 | -1.9179098 
 "BBC  TV  Cricket"   | 1938 | Headingley,  Leeds,  West  Yorkshire,  England,  UK | 53.8210076 | -1.5777737 
 "BBC  TV  Cricket"   | 1938 | Lord's,  St.  John's  Wood,  London,  England,  UK | 51.5289728 | -0.1714024 
 13  St�hle   | 1938 | Vienna,  Austria | 48.2083537 | 16.3725042 
 A  Brivele  der  mamen   | 1938 | Lviv,  Ukraine | 49.841952 | 24.0315921 
 A  Can��o  da  Terra   | 1938 | Madeira,  Portugal | 32.751748750000004 | -16.981752048847362 
 "Percy  Ponsonby"   | 1939 | BBC  Alexandra  Palace,  Muswell  Hill,  London,  England,  UK | 51.5944579 | -0.1290233 
 "Percy  Stuart"   | 1969 | Germany | 51.0834196 | 10.4234469 
 "Percy  Stuart"   | 1969 | Spain | 39.3260685 | -4.8379791 
 $30   | 1999 | Los  Angeles,  California,  USA | 34.0536909 | -118.242766 
 $40,000   | 1996 | Berkeley,  California,  USA | 37.8708393 | -122.2728639 
 $40,000   | 1996 | Harbor  City,  Los  Angeles,  California,  USA | 33.7911012 | -118.3012604 
 $40,000   | 1996 | Indian  Wells,  California,  USA | 33.7217965 | -116.3383034 
 20,000  Men  a  Year   | 1939 | Monrovia,  California,  USA | 34.1483499 | -118.0014517 
 2000  Jahre  Deutscher  Kultur   | 1939 | Munich,  Bavaria,  Germany | 48.1371079 | 11.5753822 
 "NBC  News"   | 1940 | Ripon  College,  Fond  de  Lac,  Ripon,  Wisconsin,  USA | 43.84102355 | -88.85393861210508 
 "The  1940s  House"   | 2001 | West  Wickham,  Kent,  England,  UK | 51.3121602 | 0.173066 
 "The  2005  NBA  Finals"   | 2005 | Auburn  Hills,  Michigan,  USA | 42.6875323 | -83.2341028 
 "The  2005  NBA  Finals"   | 2005 | San  Antonio,  Texas,  USA | 29.4246002 | -98.4951405 
 "The  2006  NBA  Finals"   | 2006 | Dallas,  Texas,  USA | 32.7762719 | -96.7968559 
 "The  2006  NBA  Finals"   | 2006 | Miami  Beach,  Florida,  USA | 25.7929198 | -80.1353006 
 "The  2007  NBA  Finals"   | 2007 | AT&T  Center  -  One  AT&T  Center,  San  Antonio,  Texas,  USA | 29.4270504 | -98.43750706398404 
 'Tags':  A  Short  Film   | 1995 | Chelsea,  London,  England,  UK | 51.4875167 | -0.1687007 
 'Tags':  A  Short  Film   | 1995 | Hammersmith,  London,  England,  UK | 51.4920377 | -0.2236401 
 'Sheba,  Baby'   | 1975 | Chicago,  Illinois,  USA | 41.8755616 | -87.6244212 
 'Sheba,  Baby'   | 1975 | Jefferson  County,  Kentucky,  USA | 38.1787175 | -85.664528 
 20  Mule  Team   | 1940 | Death  Valley  National  Park,  California,  USA | 36.4914385 | -117.10229360771876 
 20  Mule  Team   | 1940 | Las  Vegas,  Nevada,  USA | 36.1672559 | -115.1485163 
 40,000  Horsemen   | 1940 | Cronulla,  Sydney,  New  South  Wales,  Australia | -34.0575259 | 151.1523851 
 "CBS  Television  Quiz"   | 1941 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 "Men  at  Work"   | 1941 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 1-2-3-Go!   | 1941 | Culver  City,  California,  USA | 34.0211224 | -118.396466 
 13dici  a  tavola   | 2004 | Castiglioncello,  Livorno,  Tuscany,  Italy | 43.4045253 | 10.4144021 
 13dici  a  tavola   | 2004 | Tuscany,  Italy | 43.4586541 | 11.1389204 
 49th  Parallel   | 1941 | Canada | 61.0666922 | -107.991707 
 1942:  A  Love  Story   | 1994 | Kasauli,  India | 30.85844455 | 76.99796611489867 
 A  Nation  Builds  Under  Fire   | 1967 | Vietnam | 13.2904027 | 108.4265113 
 A  Nation  Builds  Under  Fire   | 1967 | Washington,  District  of  Columbia,  USA | 38.8950368 | -77.0365427 
 A  Nation  Cried  Today   | 2010 | Rome,  Lazio,  Italy | 41.8933203 | 12.4829321 
 A  Nation  Dances   | 1942 | Moscow,  USSR | 55.7626272 | 37.6111323 
 A  Nation  Is  Born   | 1947 | Laguna,  Philippines | 14.1696476 | 121.3336526 
 A  Nation  Is  Born   | 1947 | Leyte,  Philippines | 10.95 | 124.85 
 A  Nation  Is  Born   | 1947 | Philippines | 12.7503486 | 122.7312101 
 A  Token  for  Your  Thoughts   | 2003 | Los  Angeles,  California,  USA | 34.0536909 | -118.242766 
 A  Token  of  the  Wreckage   | 2010 | San  Rafael,  California,  USA | 37.9735346 | -122.5310874 
 A  Tokyo  Fusebox   | 1999 | Japan | 36.5748441 | 139.2394179 
 A  Ton  of  Grass  Goes  to  Pot   | 1972 | Tucson,  Arizona,  USA | 32.2228765 | -110.9748477 
 A  Yank  at  Eton   | 1942 | Connecticut,  USA | 41.6500201 | -72.7342163 
 A  Yank  at  Eton   | 1942 | El  Segundo  High  School  -  640  Main  Street,  El  Segundo,  California,  USA | 33.9247393 | -118.41415256243585 
 A  Yank  at  Eton   | 1942 | Pasadena,  California,  USA | 34.1476452 | -118.1444779 
 "Fortunes  of  War"   | 1987 | Alexandria,  Egypt | 31.199004 | 29.894378 
 "Fortunes  of  War"   | 1987 | Athens,  Greece | 37.9839412 | 23.7283052 
 "Fortunes  of  War"   | 1987 | Cairo,  Egypt | 30.0443879 | 31.2357257 
 "Forty  Deuce"   | 2005 | Las  Vegas,  Nevada,  USA | 36.1672559 | -115.1485163 
 "Forty  Deuce"   | 2005 | Los  Angeles,  California,  USA | 34.0536909 | -118.242766 
 "Forty  Deuce"   | 2005 | Miami,  Florida,  USA | 25.7741728 | -80.19362 
 'Gung  Ho!':  The  Story  of  Carlson's  Makin  Island  Raiders   | 1943 | Oceanside,  California,  USA | 33.1958696 | -117.3794834 
 16  Reasons  Why  I  Hate  Myself   | 2000 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 16  Summers   | 2009 | Pomona,  California,  USA | 34.0553813 | -117.7517496 
 16  Years  of  Alcohol   | 2003 | Edinburgh,  Scotland,  UK | 55.9533456 | -3.1883749 
 16  in  Webster  Groves   | 1966 | Webster  Groves,  Missouri,  USA | 38.592339 | -90.3564329 
 16  ottobre  1943   | 1960 | Rome,  Lazio,  Italy | 41.8933203 | 12.4829321 
 16  Blocks   | 2006 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 16  Blocks   | 2006 | Toronto,  Ontario,  Canada | 43.6534817 | -79.3839347 
 16  Days  in  Afghanistan   | 2007 | Afghanistan | 33.7680065 | 66.2385139 
 16  Days  of  Glory   | 1986 | Los  Angeles,  California,  USA | 34.0536909 | -118.242766 
 16  Fathoms  Deep   | 1948 | Tarpon  Springs,  Florida,  USA | 28.148082950000003 | -82.74380159717906 
 1941   | 1979 | Hollywood  Sign,  Hollywood  Hills,  Los  Angeles,  California,  USA | 34.1340991 | -118.321652 
 1941   | 1979 | Los  Angeles  Theatre  -  615  S.  Broadway,  Downtown,  Los  Angeles,  California,  USA | 34.04656295 | -118.25281959595726 
 1941   | 1979 | Malibu,  California,  USA | 34.035591 | -118.689423 
 "Diamonds"   | 1981 | BBC  Elstree  Centre/ATV  Studios,  Borehamwood,  Hertfordshire,  England,  UK | 51.6589044 | -0.27566775500000334 
 "Missus  Goes  A-Shopping"   | 1944 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 1944   | 2006 | Montana,  USA | 47.3752671 | -109.638757 
 A  Canterbury  Tale   | 1944 | Canterbury,  Kent,  England,  UK | 51.2800275 | 1.0802533 
 "1922"   | 1984 | South  Africa | -28.8166236 | 24.991639 
 "1945"   | 1983 | South  Africa | -28.8166236 | 24.991639 
 "Chopper  One"   | 1974 | Los  Angeles,  California,  USA | 34.0536909 | -118.242766 
 "Chor  Lauheung"   | 1979 | Hong  Kong,  China | 22.2793278 | 114.1628131 
 "Chor  hor  hon  gai"   | 1985 | Hong  Kong,  China | 22.2793278 | 114.1628131 
 "Choreotones"   | 1945 | New  York  City,  New  York,  USA | 40.7127281 | -74.0060152 
 'I  Know  Where  I'm  Going!'   | 1945 | Argyll  and  Bute,  Scotland,  UK | 56.4603494 | -5.8618419478791015 
 "Cash  Cab"   | 2008 | Vancouver,  British  Columbia,  Canada | 49.2608724 | -123.1139529 
